mhd_file_path,mask_file_path,subset_id,series_id,total_images,origins,spacings,is_flip,ct_image_folder
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168,360,"[-376.0, -310.1669921875, -187.1669921875]","[1.0, 0.666015625, 0.666015625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124,244,"[-333.730011, -152.0, -126.0]","[1.25, 0.59375, 0.59375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515,529,"[-296.130005, -170.0, -177.300003]","[0.625, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043,122,"[-341.98999, -146.0, -155.899994]","[2.5, 0.5703120231628418, 0.5703120231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750,133,"[-350.0, -170.0, -180.899994]","[2.5, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429,259,"[-330.0, -147.899994, -179.0]","[1.25, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951,235,"[-845.700012, -94.8734169, -207.449366]","[1.0, 0.802734375, 0.802734375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951
../downloads/data/subset4/1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950.mhd,4,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950,133,"[-359.5, -156.5, -170.0]","[2.5, 0.6640620231628418, 0.6640620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053,481,"[-268.119995, -180.0, -176.899994]","[0.625, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208,157,"[716.7, -309.6875, -170.6875]","[1.7999999523162842, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086,257,"[-345.0, -226.5, -186.5]","[1.25, 0.7871090173721313, 0.7871090173721313]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537,132,"[-370.100006, -171.699997, -205.0]","[2.5, 0.7519530057907104, 0.7519530057907104]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,633,"[-344.5, -268.2294921875, -139.2294921875]","[0.5, 0.541015625, 0.541015625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028,253,"[-314.75, -183.800003, -185.399994]","[1.25, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766,348,"[-386.0, -321.6484375, -179.6484375]","[1.0, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,149,"[-383.75, -218.600006, -212.899994]","[2.5, 0.78125, 0.78125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026,193,"[-415.6, -335.64844, -190.64844]","[1.7999999523162842, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519,133,"[-364.049988, -206.5, -195.0]","[2.5, 0.7617189884185791, 0.7617189884185791]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531,401,"[-265.679993, -160.0, -151.100006]","[0.625, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957,133,"[-331.5, -165.699997, -157.399994]","[2.5, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878,140,"[-261.454987, -154.0, -165.399994]","[1.9999998807907104, 0.6054689884185791, 0.6054689884185791]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702,124,"[-342.980011, -159.5, -148.600006]","[2.5, 0.6230469942092896, 0.6230469942092896]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158,235,"[-294.5, -201.0, -185.399994]","[1.25, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124,179,"[-356.9, -306.66796875, -165.66796875]","[1.7999999523162842, 0.6640625, 0.6640625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,308,"[-329.1, -318.70703125, -154.70703125]","[1.0, 0.5859375, 0.5859375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334,133,"[-353.75, -180.800003, -193.300003]","[2.5, 0.78125, 0.78125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.143410010885830403003179808334
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516,320,"[-392.5, -421.1162109375, -208.1162109375]","[1.0, 0.767578125, 0.767578125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.143782059748737055784173697516
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325,133,"[-350.0, -211.300003, -193.300003]","[2.5, 0.7734379768371582, 0.7734379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.152706273988004688708784163325
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966,244,"[-315.170013, -172.5, -169.5]","[1.25, 0.6738280057907104, 0.6738280057907104]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.154837327827713479309898027966
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883,130,"[-350.100006, -145.699997, -165.5]","[2.5, 0.5957030057907104, 0.5957030057907104]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.160124400349792614505500125883
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450,133,"[-328.25, -160.0, -150.100006]","[2.5, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.160586340600816116143631200450
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929,265,"[-288.0, -304.697265625, -154.697265625]","[1.0, 0.60546875, 0.60546875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.162351539386551708034407968929
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786,125,"[-350.850006, -150.0, -148.5]","[2.5, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.174907798609768549012640380786
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981,219,"[-408.4, -340.64844, -184.64844]","[1.7999999523162842, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.174935793360491516757154875981
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419,245,"[-335.450012, -151.5, -142.100006]","[1.25, 0.5917969942092896, 0.5917969942092896]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.176638348958425792989125209419
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720,133,"[-353.25, -190.0, -184.3]","[2.5, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.178391668569567816549737454720
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100,442,"[-277.484985, -160.0, -162.100006]","[0.6249999403953552, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.183056151780567460322586876100
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868,149,"[-375.5, -143.800003, -194.100006]","[2.5, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.188265424231150847356515802868
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565,133,"[-368.5, -212.6, -207.9]","[2.5, 0.8203120231628418, 0.8203120231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.188484197846284733942365679565
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646,240,"[-317.630005, -151.0, -164.0]","[1.25, 0.6386719942092896, 0.6386719942092896]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.190144948425835566841437565646
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051,137,"[-355.0, -185.0, -186.300003]","[2.5, 0.7226560115814209, 0.7226560115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.194246472548954252250399902051
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964,127,"[-336.25, -175.800003, -202.699997]","[2.5, 0.7421879768371582, 0.7421879768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.200841000324240313648595016964
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218,487,"[-292.309998, -180.0, -177.899994]","[0.625, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.201890795870532056891161597218
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037,268,"[-325.75, -207.399994, -183.600006]","[1.25, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.205523326998654833765855998037
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313,474,"[-244.375, -159.600006, -197.399994]","[0.625, 0.7226560115814209, 0.7226560115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.205615524269596458818376243313
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145,155,"[-290.174988, -180.0, -186.800003]","[1.9999998807907104, 0.703125, 0.703125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.219281726101239572270900838145
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588,258,"[-347.0, -199.800003, -211.699997]","[1.25, 0.859375, 0.859375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.219428004988664846407984058588
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685,286,"[-855.900024, -25.457846, -185.036307]","[1.0, 0.671875, 0.671875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.224465398054769500989828256685
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904,128,"[-337.48999, -160.0, -160.0]","[2.5, 0.625, 0.625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.229171189693734694696158152904
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157,143,"[-352.25, -250.0, -247.4]","[2.5, 0.9765620231628418, 0.9765620231628418]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.234400932423244218697302970157
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348,238,"[-284.5, -221.199997, -244.600006]","[1.25, 0.78125, 0.78125]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.238042459915048190592571019348
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296,372,"[-211.459991, -150.0, -148.399994]","[0.625, 0.5859379768371582, 0.5859379768371582]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.238855414831158993232534884296
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377,425,"[-361.5, -278.73047, -145.73047]","[0.699999988079071, 0.5390625, 0.5390625]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.244442540088515471945035689377
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488,138,"[-362.25, -156.5, -174.1]","[2.5, 0.7226560115814209, 0.7226560115814209]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.245349763807614756148761326488
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497,128,"[-345.100006, -143.0, -156.0]","[2.5, 0.6113280057907104, 0.6113280057907104]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.245391706475696258069508046497
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633,335,"[1370.0, -67.5, -171.5]","[1.0, 0.623046875, 0.623046875]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.246225645401227472829175288633
../downloads/data/subset5/1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201.mhd,../downloads/seg-lungs-LUNA16/1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201.mhd,5,1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201,147,"[-368.5, -219.5, -241.0]","[2.5, 0.859375, 0.859375]",False,../data/images/1.3.6.1.4.1.14519.5.2.1.6279.6001.246589849815292078281051154201
