,0,1,2
308,1.3.6.1.4.1.14519.5.2.1.6279.6001.237428977311365557972720635401,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
309,1.3.6.1.4.1.14519.5.2.1.6279.6001.244204120220889433826451158706,3,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
310,1.3.6.1.4.1.14519.5.2.1.6279.6001.244447966386688625240438849169,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
311,1.3.6.1.4.1.14519.5.2.1.6279.6001.244681063194071446501270815660,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
312,1.3.6.1.4.1.14519.5.2.1.6279.6001.252697338970999211181671881792,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
313,1.3.6.1.4.1.14519.5.2.1.6279.6001.254254303842550572473665729969,3,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
314,1.3.6.1.4.1.14519.5.2.1.6279.6001.264090899378396711987322794314,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
315,1.3.6.1.4.1.14519.5.2.1.6279.6001.268589491017129166376960414534,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
316,1.3.6.1.4.1.14519.5.2.1.6279.6001.268838889380981659524993261082,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
317,1.3.6.1.4.1.14519.5.2.1.6279.6001.269075535958871753309238331179,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
318,1.3.6.1.4.1.14519.5.2.1.6279.6001.272190966764020277652079081128,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
319,1.3.6.1.4.1.14519.5.2.1.6279.6001.274052674198758621258447180130,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
320,1.3.6.1.4.1.14519.5.2.1.6279.6001.275007193025729362844652516689,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
321,1.3.6.1.4.1.14519.5.2.1.6279.6001.276556509002726404418399209377,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
322,1.3.6.1.4.1.14519.5.2.1.6279.6001.277662902666135640561346462196,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
323,1.3.6.1.4.1.14519.5.2.1.6279.6001.278010349511857248000260557753,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
324,1.3.6.1.4.1.14519.5.2.1.6279.6001.292057261351416339496913597985,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
325,1.3.6.1.4.1.14519.5.2.1.6279.6001.293593766328917170359373773080,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
326,1.3.6.1.4.1.14519.5.2.1.6279.6001.300246184547502297539521283806,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
327,1.3.6.1.4.1.14519.5.2.1.6279.6001.313283554967554803238484128406,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
328,1.3.6.1.4.1.14519.5.2.1.6279.6001.314519596680450457855054746285,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
329,1.3.6.1.4.1.14519.5.2.1.6279.6001.319009811633846643966578282371,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
330,1.3.6.1.4.1.14519.5.2.1.6279.6001.319066480138812986026181758474,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
331,1.3.6.1.4.1.14519.5.2.1.6279.6001.321465552859463184018938648244,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
332,1.3.6.1.4.1.14519.5.2.1.6279.6001.323541312620128092852212458228,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
333,1.3.6.1.4.1.14519.5.2.1.6279.6001.324290109423920971676288828329,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
334,1.3.6.1.4.1.14519.5.2.1.6279.6001.324567010179873305471925391582,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
335,1.3.6.1.4.1.14519.5.2.1.6279.6001.334022941831199910030220864961,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
336,1.3.6.1.4.1.14519.5.2.1.6279.6001.336225579776978874775723463327,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
337,1.3.6.1.4.1.14519.5.2.1.6279.6001.339142594937666268384335506819,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
338,1.3.6.1.4.1.14519.5.2.1.6279.6001.367204840301639918160517361062,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
339,1.3.6.1.4.1.14519.5.2.1.6279.6001.398955972049286139436103068984,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
340,1.3.6.1.4.1.14519.5.2.1.6279.6001.404768898286087278137462774930,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
341,1.3.6.1.4.1.14519.5.2.1.6279.6001.481278873893653517789960724156,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
342,1.3.6.1.4.1.14519.5.2.1.6279.6001.487745546557477250336016826588,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
343,1.3.6.1.4.1.14519.5.2.1.6279.6001.603166427542096384265514998412,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
344,1.3.6.1.4.1.14519.5.2.1.6279.6001.614147706162329660656328811671,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
345,1.3.6.1.4.1.14519.5.2.1.6279.6001.619372068417051974713149104919,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
346,1.3.6.1.4.1.14519.5.2.1.6279.6001.625270601160880745954773142570,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
347,1.3.6.1.4.1.14519.5.2.1.6279.6001.710845873679853791427022019413,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
348,1.3.6.1.4.1.14519.5.2.1.6279.6001.822128649427327893802314908658,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
349,1.3.6.1.4.1.14519.5.2.1.6279.6001.842317928015463083368074520378,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
350,1.3.6.1.4.1.14519.5.2.1.6279.6001.850739282072340578344345230132,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
351,1.3.6.1.4.1.14519.5.2.1.6279.6001.961063442349005937536597225349,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
352,1.3.6.1.4.1.14519.5.2.1.6279.6001.965620538050807352935663552285,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
353,1.3.6.1.4.1.14519.5.2.1.6279.6001.969607480572818589276327766720,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
354,1.3.6.1.4.1.14519.5.2.1.6279.6001.970428941353693253759289796610,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
355,1.3.6.1.4.1.14519.5.2.1.6279.6001.975426625618184773401026809852,3,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
356,1.3.6.1.4.1.14519.5.2.1.6279.6001.100530488926682752765845212286,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
357,1.3.6.1.4.1.14519.5.2.1.6279.6001.103115201714075993579787468219,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
358,1.3.6.1.4.1.14519.5.2.1.6279.6001.104780906131535625872840889059,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
359,1.3.6.1.4.1.14519.5.2.1.6279.6001.107351566259572521472765997306,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
360,1.3.6.1.4.1.14519.5.2.1.6279.6001.114195693932194925962391697338,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
361,1.3.6.1.4.1.14519.5.2.1.6279.6001.115386642382564804180764325545,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
362,1.3.6.1.4.1.14519.5.2.1.6279.6001.119806527488108718706404165837,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
363,1.3.6.1.4.1.14519.5.2.1.6279.6001.122914038048856168343065566972,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
364,1.3.6.1.4.1.14519.5.2.1.6279.6001.125067060506283419853742462394,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
365,1.3.6.1.4.1.14519.5.2.1.6279.6001.141430002307216644912805017227,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
366,1.3.6.1.4.1.14519.5.2.1.6279.6001.141511313712034597336182402384,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
367,1.3.6.1.4.1.14519.5.2.1.6279.6001.142154819868944114554521645782,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
368,1.3.6.1.4.1.14519.5.2.1.6279.6001.145283812746259413053188838096,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
369,1.3.6.1.4.1.14519.5.2.1.6279.6001.146987333806092287055399155268,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
370,1.3.6.1.4.1.14519.5.2.1.6279.6001.148229375703208214308676934766,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
371,1.3.6.1.4.1.14519.5.2.1.6279.6001.156821379677057223126714881626,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
372,1.3.6.1.4.1.14519.5.2.1.6279.6001.161855583909753609742728521805,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
373,1.3.6.1.4.1.14519.5.2.1.6279.6001.163931625580639955914619627409,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
374,1.3.6.1.4.1.14519.5.2.1.6279.6001.164988920331211858091402361989,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
375,1.3.6.1.4.1.14519.5.2.1.6279.6001.173101104804533997398137418032,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
376,1.3.6.1.4.1.14519.5.2.1.6279.6001.177252583002664900748714851615,4,"(-1.0, 0.0, 0.0, 0.0, -1.0, 0.0, 0.0, 0.0, 1.0)"
377,1.3.6.1.4.1.14519.5.2.1.6279.6001.178680586845223339579041794709,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
378,1.3.6.1.4.1.14519.5.2.1.6279.6001.185226274332527104841463955058,4,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
379,1.3.6.1.4.1.14519.5.2.1.6279.6001.189483585244687808087477024767,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
380,1.3.6.1.4.1.14519.5.2.1.6279.6001.198698492013538481395497694975,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
381,1.3.6.1.4.1.14519.5.2.1.6279.6001.200837896655745926888305239398,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
382,1.3.6.1.4.1.14519.5.2.1.6279.6001.202643836890896697853521610450,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
383,1.3.6.1.4.1.14519.5.2.1.6279.6001.203179378754043776171267611064,4,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
384,1.3.6.1.4.1.14519.5.2.1.6279.6001.204802250386343794613980417281,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
385,1.3.6.1.4.1.14519.5.2.1.6279.6001.205993750485568250373835565680,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
386,1.3.6.1.4.1.14519.5.2.1.6279.6001.209269973797560820442292189762,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
387,1.3.6.1.4.1.14519.5.2.1.6279.6001.211051626197585058967163339846,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
388,1.3.6.1.4.1.14519.5.2.1.6279.6001.211071908915618528829547301883,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
389,1.3.6.1.4.1.14519.5.2.1.6279.6001.211956804948320236390242845468,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
390,1.3.6.1.4.1.14519.5.2.1.6279.6001.214800939017429618305208626314,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
391,1.3.6.1.4.1.14519.5.2.1.6279.6001.216252660192313507027754194207,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
392,1.3.6.1.4.1.14519.5.2.1.6279.6001.218476624578721885561483687176,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
393,1.3.6.1.4.1.14519.5.2.1.6279.6001.228511122591230092662900221600,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
394,1.3.6.1.4.1.14519.5.2.1.6279.6001.230416590143922549745658357505,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
395,1.3.6.1.4.1.14519.5.2.1.6279.6001.232011770495640253949434620907,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
396,1.3.6.1.4.1.14519.5.2.1.6279.6001.232058316950007760548968840196,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
397,1.3.6.1.4.1.14519.5.2.1.6279.6001.242761658169703141430370511586,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
398,1.3.6.1.4.1.14519.5.2.1.6279.6001.244590453955380448651329424024,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
399,1.3.6.1.4.1.14519.5.2.1.6279.6001.248357157975955379661896491341,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
400,1.3.6.1.4.1.14519.5.2.1.6279.6001.252358625003143649770119512644,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
401,1.3.6.1.4.1.14519.5.2.1.6279.6001.259123825760999546551970425757,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
402,1.3.6.1.4.1.14519.5.2.1.6279.6001.261678072503577216586082745513,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
403,1.3.6.1.4.1.14519.5.2.1.6279.6001.265775376735520890308424143898,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
404,1.3.6.1.4.1.14519.5.2.1.6279.6001.265960756233787099041040311282,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
405,1.3.6.1.4.1.14519.5.2.1.6279.6001.268992195564407418480563388746,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
406,1.3.6.1.4.1.14519.5.2.1.6279.6001.270215889102603268207599305185,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
407,1.3.6.1.4.1.14519.5.2.1.6279.6001.276710697414087561012670296643,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
408,1.3.6.1.4.1.14519.5.2.1.6279.6001.287560874054243719452635194040,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
409,1.3.6.1.4.1.14519.5.2.1.6279.6001.300146276266881736689307479986,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
410,1.3.6.1.4.1.14519.5.2.1.6279.6001.303865116731361029078599241306,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
411,1.3.6.1.4.1.14519.5.2.1.6279.6001.304676828064484590312919543151,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
412,1.3.6.1.4.1.14519.5.2.1.6279.6001.304700823314998198591652152637,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
413,1.3.6.1.4.1.14519.5.2.1.6279.6001.307835307280028057486413359377,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
414,1.3.6.1.4.1.14519.5.2.1.6279.6001.312704771348460502013249647868,4,"(0.9999999999999999, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 1.0)"
415,1.3.6.1.4.1.14519.5.2.1.6279.6001.316393351033132458296975008261,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
416,1.3.6.1.4.1.14519.5.2.1.6279.6001.320111824803959660037459294083,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
417,1.3.6.1.4.1.14519.5.2.1.6279.6001.320967206808467952819309001585,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
418,1.3.6.1.4.1.14519.5.2.1.6279.6001.329326052298830421573852261436,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
419,1.3.6.1.4.1.14519.5.2.1.6279.6001.330425234131526435132846006585,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
420,1.3.6.1.4.1.14519.5.2.1.6279.6001.333319057944372470283038483725,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
421,1.3.6.1.4.1.14519.5.2.1.6279.6001.337845202462615014431060697507,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
422,1.3.6.1.4.1.14519.5.2.1.6279.6001.339546614783708685476232944897,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
423,1.3.6.1.4.1.14519.5.2.1.6279.6001.385151742584074711135621089321,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
424,1.3.6.1.4.1.14519.5.2.1.6279.6001.390009458146468860187238398197,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
425,1.3.6.1.4.1.14519.5.2.1.6279.6001.390513733720659266816639651938,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
426,1.3.6.1.4.1.14519.5.2.1.6279.6001.401389720232123950202941034290,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
427,1.3.6.1.4.1.14519.5.2.1.6279.6001.419601611032172899567156073142,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
428,1.3.6.1.4.1.14519.5.2.1.6279.6001.428038562098395445838061018440,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
429,1.3.6.1.4.1.14519.5.2.1.6279.6001.438308540025607517017949816111,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
430,1.3.6.1.4.1.14519.5.2.1.6279.6001.449254134266555649028108149727,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
431,1.3.6.1.4.1.14519.5.2.1.6279.6001.463214953282361219537913355115,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
432,1.3.6.1.4.1.14519.5.2.1.6279.6001.584871944187559733312703328980,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
433,1.3.6.1.4.1.14519.5.2.1.6279.6001.631047517458234322522264161877,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
434,1.3.6.1.4.1.14519.5.2.1.6279.6001.670107649586205629860363487713,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
435,1.3.6.1.4.1.14519.5.2.1.6279.6001.741709061958490690246385302477,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
436,1.3.6.1.4.1.14519.5.2.1.6279.6001.779493719385047675154892222907,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
437,1.3.6.1.4.1.14519.5.2.1.6279.6001.780558315515979171413904604168,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
438,1.3.6.1.4.1.14519.5.2.1.6279.6001.797637294244261543517154417124,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
439,1.3.6.1.4.1.14519.5.2.1.6279.6001.799582546798528864710752164515,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
440,1.3.6.1.4.1.14519.5.2.1.6279.6001.811825890493256320617655474043,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
441,1.3.6.1.4.1.14519.5.2.1.6279.6001.826829446346820089862659555750,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
442,1.3.6.1.4.1.14519.5.2.1.6279.6001.885168397833922082085837240429,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
443,1.3.6.1.4.1.14519.5.2.1.6279.6001.897684031374557757145405000951,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
444,1.3.6.1.4.1.14519.5.2.1.6279.6001.910435939545691201820711078950,4,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
445,1.3.6.1.4.1.14519.5.2.1.6279.6001.100332161840553388986847034053,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
446,1.3.6.1.4.1.14519.5.2.1.6279.6001.100398138793540579077826395208,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
447,1.3.6.1.4.1.14519.5.2.1.6279.6001.101228986346984399347858840086,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
448,1.3.6.1.4.1.14519.5.2.1.6279.6001.106419850406056634877579573537,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
449,1.3.6.1.4.1.14519.5.2.1.6279.6001.110678335949765929063942738609,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
450,1.3.6.1.4.1.14519.5.2.1.6279.6001.111258527162678142285870245028,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
451,1.3.6.1.4.1.14519.5.2.1.6279.6001.111780708132595903430640048766,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
452,1.3.6.1.4.1.14519.5.2.1.6279.6001.112740418331256326754121315800,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
453,1.3.6.1.4.1.14519.5.2.1.6279.6001.118140393257625250121502185026,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
454,1.3.6.1.4.1.14519.5.2.1.6279.6001.120196332569034738680965284519,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.9999999999999999)"
455,1.3.6.1.4.1.14519.5.2.1.6279.6001.129567032250534530765928856531,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
456,1.3.6.1.4.1.14519.5.2.1.6279.6001.132817748896065918417924920957,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
457,1.3.6.1.4.1.14519.5.2.1.6279.6001.133132722052053001903031735878,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
458,1.3.6.1.4.1.14519.5.2.1.6279.6001.134638281277099121660656324702,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
459,1.3.6.1.4.1.14519.5.2.1.6279.6001.138894439026794145866157853158,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
460,1.3.6.1.4.1.14519.5.2.1.6279.6001.138904664700896606480369521124,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
461,1.3.6.1.4.1.14519.5.2.1.6279.6001.140239815496047437552471323962,5,"(1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0)"
